"date","pref","sales","customers","avg_temp","sum_rain","newcase_day","total_case","newdeath_day","total_death","emergency","GZnew","cumGZ","newcaseday14","avg_temp_q","lsales","lcustomers","sales_per","customers_per"
2019-01-01,"Ibaragi",4096112,1755,2.73333333333333,0,0,0,0,0,0,0,0,0,7.47111111111111,15.2255487890776,7.47022413589997,47629.2093023256,20.406976744186
2019-01-02,"Ibaragi",11467313,4243,4.4,0,0,0,0,0,0,0,0,0,19.36,16.2550111983661,8.35302584520232,133340.848837209,49.3372093023256
2019-01-03,"Ibaragi",11313348,4305,2.13333333333333,0,0,0,0,0,0,0,0,0,4.55111111111111,16.2414938255068,8.36753241686183,131550.558139535,50.0581395348837
2019-01-04,"Ibaragi",14477924,5571,2.33333333333333,0,0,0,0,0,0,0,0,0,5.44444444444444,16.4881355644776,8.62532985002082,168347.953488372,64.7790697674419
2019-01-05,"Ibaragi",15614098,5598,5.63333333333333,0,0,0,0,0,0,0,0,0,31.7344444444444,16.5636847820613,8.6301646700754,181559.279069767,65.0930232558139
2019-01-06,"Ibaragi",10045955,3911,2.9,0,0,0,0,0,0,0,0,0,8.41,16.1226806238873,8.27154837475551,116813.430232558,45.4767441860465
2019-01-07,"Ibaragi",6578573,2679,3.16666666666667,0,0,0,0,0,0,0,0,0,10.0277777777778,15.699328410481,7.89319886954461,76495.0348837209,31.1511627906977
2019-01-08,"Ibaragi",6314899,2399,3.6,0,0,0,0,0,0,0,0,0,12.96,15.658422319973,7.78280726283969,73429.0581395349,27.8953488372093
2019-01-09,"Ibaragi",7082514,2963,2.66666666666667,0,0,0,0,0,0,0,0,0,7.11111111111111,15.773139487388,7.99395754757357,82354.8139534884,34.453488372093
2019-01-10,"Ibaragi",8266690,4113,0.866666666666667,0,0,0,0,0,0,0,0,0,0.751111111111111,15.9277447450438,8.32190796823042,96124.3023255814,47.8255813953488
2019-01-11,"Ibaragi",13737267,4621,4.66666666666667,0,0,0,0,0,0,0,0,0,21.7777777777778,16.4356229166767,8.43836641087027,159735.662790698,53.7325581395349
2019-01-12,"Ibaragi",18357498,6333,3.7,0,0,0,0,0,0,0,0,0,13.69,16.7255486593606,8.75352933651643,213459.279069767,73.6395348837209
2019-01-13,"Ibaragi",17822471,6567,5.23333333333333,0,0,0,0,0,0,0,0,0,27.3877777777778,16.6959706348159,8.78981238619097,207238.034883721,76.3604651162791
2019-01-14,"Ibaragi",9077312,3537,3.7,0,0,0,0,0,0,0,0,0,13.69,16.0212886715081,8.17103418920548,105550.139534884,41.1279069767442
2019-01-15,"Ibaragi",6055331,2411,3.13333333333333,0,0,0,0,0,0,0,0,0,9.81777777777778,15.6164495990409,7.78779687818117,70410.8255813953,28.0348837209302
2019-01-16,"Ibaragi",8604566,3270,5.3,0,0,0,0,0,0,0,0,0,28.09,15.9678035505627,8.0925452638913,100053.093023256,38.0232558139535
2019-01-17,"Ibaragi",8752769,3472,5.63333333333333,0,0,0,0,0,0,0,0,0,31.7344444444444,15.9848806654147,8.15248607578024,101776.38372093,40.3720930232558
2019-01-18,"Ibaragi",13857849,5036,4.53333333333333,0,0,0,0,0,0,0,0,0,20.5511111111111,16.4443623448769,8.52436739516424,161137.779069767,58.5581395348837
2019-01-19,"Ibaragi",17381520,6044,5.03333333333333,0,0,0,0,0,0,0,0,0,25.3344444444444,16.6709181308243,8.70682132339263,202110.697674419,70.2790697674419
2019-01-20,"Ibaragi",8794193,3837,5.76666666666667,0,0,0,0,0,0,0,0,0,33.2544444444444,15.989602175264,8.25244609024695,102258.058139535,44.6162790697674
2019-01-21,"Ibaragi",6891771,2587,3.76666666666667,0,0,0,0,0,0,0,0,0,14.1877777777778,15.7458386491482,7.85825418218603,80136.8720930233,30.0813953488372
2019-01-22,"Ibaragi",7209254,2735,2.93333333333333,0,0,0,0,0,0,0,0,0,8.60444444444444,15.7908760365016,7.91388671485608,83828.5348837209,31.8023255813953
2019-01-23,"Ibaragi",9132312,3305,4.2,0,0,0,0,0,0,0,0,0,17.64,16.0273294516198,8.10319175228579,106189.674418605,38.4302325581395
2019-01-24,"Ibaragi",9481902,3469,4,0,0,0,0,0,0,0,0,0,16,16.0648954870185,8.15162164696975,110254.674418605,40.3372093023256
2019-01-25,"Ibaragi",14557542,4955,2.7,0,0,0,0,0,0,0,0,0,7.29,16.4936197678,8.50815244676409,169273.744186047,57.6162790697674
2019-01-26,"Ibaragi",17831614,6221,2.86666666666667,0.333333333333333,0,0,0,0,0,0,0,0,8.21777777777778,16.6964835073353,8.73568594451502,207344.348837209,72.3372093023256
2019-01-27,"Ibaragi",10889019,4167,2.66666666666667,0,0,0,0,0,0,0,0,0,7.11111111111111,16.2032654082068,8.33495163142245,126616.5,48.453488372093
2019-01-28,"Ibaragi",6938727,2684,4.1,0,0,0,0,0,0,0,0,0,16.81,15.7526288862629,7.89506349809157,80682.8720930233,31.2093023255814
2019-01-29,"Ibaragi",8066799,3060,4.23333333333333,0,0,0,0,0,0,0,0,0,17.9211111111111,15.9032673072829,8.02617019494643,93799.988372093,35.5813953488372
2019-01-30,"Ibaragi",8871164,3191,3.23333333333333,0,0,0,0,0,0,0,0,0,10.4544444444444,15.9983165745373,8.06808962627824,103153.069767442,37.1046511627907
2019-01-31,"Ibaragi",7398555,3027,4.36666666666667,10.3333333333333,0,0,0,0,0,0,0,0,19.0677777777778,15.8167952688364,8.01532730902172,86029.7093023256,35.1976744186046
2019-02-01,"Ibaragi",12476084,4274,2.56666666666667,0.166666666666667,0,0,0,0,0,0,0,0,6.58777777777778,16.3393240896144,8.36030543587909,145070.744186047,49.6976744186046
2019-02-02,"Ibaragi",16673954,5887,4.9,0,0,0,0,0,0,0,0,0,24.01,16.6293584191628,8.68050180902826,193883.186046512,68.453488372093
2019-02-03,"Ibaragi",7924529,3479,7.03333333333333,0,0,0,0,0,0,0,0,0,49.4677777777778,15.8854734437848,8.15450017515194,92145.6860465116,40.453488372093
2019-02-04,"Ibaragi",6487211,2530,10.6333333333333,0,0,0,0,0,0,0,0,0,113.067777777778,15.6853432582579,7.83597458172157,75432.6860465116,29.4186046511628
2019-02-05,"Ibaragi",7305507,2972,5.66666666666667,0,0,0,0,0,0,0,0,0,32.1111111111111,15.804139005276,7.99699040583765,84947.7558139535,34.5581395348837
2019-02-06,"Ibaragi",8088112,3183,6.76666666666667,4.66666666666667,0,0,0,0,0,0,0,0,45.7877777777778,15.9059058872621,8.06557942728209,94047.8139534884,37.0116279069767
2019-02-07,"Ibaragi",7668773,3195,7.63333333333333,0,0,0,0,0,0,0,0,0,58.2677777777778,15.8526671866219,8.06934236681164,89171.7790697674,37.1511627906977
2019-02-08,"Ibaragi",13327848,4847,3.66666666666667,0,0,0,0,0,0,0,0,0,13.4444444444444,16.4053662387619,8.48611523584538,154974.976744186,56.3604651162791
2019-02-09,"Ibaragi",12982651,4704,0.2,1.5,0,0,0,0,0,0,0,0,0.04,16.3791244856748,8.45616848957846,150961.058139535,54.6976744186046
2019-02-10,"Ibaragi",15892509,6103,1.66666666666667,0.166666666666667,0,0,0,0,0,0,0,0,2.77777777777778,16.5813584240974,8.71653573254449,184796.61627907,70.9651162790698
2019-02-11,"Ibaragi",7688068,3187,1.83333333333333,0.166666666666667,0,0,0,0,0,0,0,0,3.36111111111111,15.8551800745463,8.06683531441734,89396.1395348837,37.0581395348837
2019-02-12,"Ibaragi",7096222,2663,4.3,0,0,0,0,0,0,0,0,0,18.49,15.7750730877133,7.88720858581393,82514.2093023256,30.9651162790698
2019-02-13,"Ibaragi",8824309,3556,3.1,0,0,0,0,0,0,0,0,0,9.61,15.9930208574347,8.1763915966338,102608.244186047,41.3488372093023
2019-02-14,"Ibaragi",8315186,3267,2.93333333333333,0,0,0,0,0,0,0,0,0,8.60444444444444,15.9335940395712,8.09162741160107,96688.2093023256,37.9883720930233
2019-02-15,"Ibaragi",14178490,4902,1.36666666666667,0,0,0,0,0,0,0,0,0,1.86777777777778,16.4672365853867,8.49739856408806,164866.162790698,57
2019-02-16,"Ibaragi",18910986,6214,5.46666666666667,0,0,0,0,0,0,0,0,0,29.8844444444444,16.7552535809993,8.73456008995299,219895.186046512,72.2558139534884
2019-02-17,"Ibaragi",9725418,3959,5.13333333333333,0,0,0,0,0,0,0,0,0,26.3511111111111,16.0902534285502,8.28374674710613,113086.255813953,46.0348837209302
2019-02-18,"Ibaragi",6207216,2452,5.4,0,0,0,0,0,0,0,0,0,29.16,15.6412230442103,7.8046592970561,72176.9302325581,28.5116279069767
2019-02-19,"Ibaragi",7341489,2976,7.83333333333333,3.16666666666667,0,0,0,0,0,0,0,0,61.3611111111111,15.8090522410526,7.99833539595298,85366.1511627907,34.6046511627907
2019-02-20,"Ibaragi",9331212,3608,9.7,3.83333333333333,0,0,0,0,0,0,0,0,94.09,16.0488754679238,8.19090888118251,108502.465116279,41.953488372093
2019-02-21,"Ibaragi",9819236,3755,8.23333333333333,0.5,0,0,0,0,0,0,0,0,67.7877777777778,16.0998538768967,8.23084356419823,114177.162790698,43.6627906976744
2019-02-22,"Ibaragi",14309363,4988,7.06666666666667,0,0,0,0,0,0,0,0,0,49.9377777777778,16.4764246362162,8.51479030679993,166387.941860465,58
2019-02-23,"Ibaragi",18458321,6664,7.1,0,0,0,0,0,0,0,0,0,50.41,16.7310258294897,8.80447518384668,214631.639534884,77.4883720930233
2019-02-24,"Ibaragi",11324796,4575,6.1,0,0,0,0,0,0,0,0,0,37.21,16.2425052159261,8.42836197770962,131683.674418605,53.1976744186046
2019-02-25,"Ibaragi",7562688,3091,10.5333333333333,0,0,0,0,0,0,0,0,0,110.951111111111,15.8387372405164,8.03624994213212,87938.2325581395,35.9418604651163
2019-02-26,"Ibaragi",9058731,3525,8.43333333333333,0,0,0,0,0,0,0,0,0,71.1211111111111,16.0192396019838,8.16763571524637,105334.081395349,40.9883720930233
2019-02-27,"Ibaragi",9973477,3679,6.5,1.83333333333333,0,0,0,0,0,0,0,0,42.25,16.1154398273789,8.21039625510477,115970.662790698,42.7790697674419
2019-02-28,"Ibaragi",8037803,3163,7.3,29.1666666666667,0,0,0,0,0,0,0,0,53.29,15.8996663451067,8.05927622330565,93462.8255813953,36.7790697674419
2019-03-01,"Ibaragi",14267475,5068,8.1,1.33333333333333,0,0,0,0,0,0,0,0,65.61,16.4734930291574,8.53070154144103,165900.872093023,58.9302325581395
2019-03-02,"Ibaragi",18055267,6506,7.76666666666667,0,0,0,0,0,0,0,0,0,60.3211111111111,16.7089480007317,8.7804801070333,209944.965116279,75.6511627906977
2019-03-03,"Ibaragi",11499748,4418,6.2,6.66666666666667,0,0,0,0,0,0,0,0,38.44,16.2578356800499,8.39344238398006,133718,51.3720930232558
2019-03-04,"Ibaragi",6265085,2561,7.86666666666667,16.1666666666667,0,0,0,0,0,0,0,0,61.8844444444444,15.6505027136584,7.84815308619953,72849.8255813953,29.7790697674419
2019-03-05,"Ibaragi",8504582,3434,8,0,0,0,0,0,0,0,0,0,64,15.9561156350441,8.14148104145742,98890.488372093,39.9302325581395
2019-03-06,"Ibaragi",9213554,3678,10.5333333333333,0.333333333333333,0,0,0,0,0,0,0,0,110.951111111111,16.0361862187048,8.21012440516427,107134.348837209,42.7674418604651
2019-03-07,"Ibaragi",9241321,3696,8,12.8333333333333,0,0,0,0,0,0,0,0,64,16.0391953987673,8.21500643276157,107457.220930233,42.9767441860465
2019-03-08,"Ibaragi",14559266,4990,5.56666666666667,0,0,0,0,0,0,0,0,0,30.9877777777778,16.4937381873742,8.51519118874556,169293.790697674,58.0232558139535
2019-03-09,"Ibaragi",18096441,6615,8.03333333333333,0,0,0,0,0,0,0,0,0,64.5344444444444,16.7112258470676,8.79709507654906,210423.73255814,76.9186046511628
2019-03-10,"Ibaragi",11199475,4421,11.1333333333333,0.5,0,0,0,0,0,0,0,0,123.951111111111,16.2313774601667,8.39412119382624,130226.453488372,51.406976744186
2019-03-11,"Ibaragi",7393539,2749,11.5,43,0,0,0,0,0,0,0,0,132.25,15.8161170686854,7.91899248816525,85971.3837209302,31.9651162790698
2019-03-12,"Ibaragi",10567077,4056,10.0333333333333,0,0,0,0,0,0,0,0,0,100.667777777778,16.173253782233,8.30795254527102,122872.988372093,47.1627906976744
2019-03-13,"Ibaragi",10310853,4038,9.56666666666667,0,0,0,0,0,0,0,0,0,91.5211111111111,16.1487075877793,8.30350479887278,119893.639534884,46.953488372093
2019-03-14,"Ibaragi",9866672,4012,7,0,0,0,0,0,0,0,0,0,49,16.1046731711666,8.29704514908183,114728.744186047,46.6511627906977
2019-03-15,"Ibaragi",16915844,5587,7.46666666666667,0,0,0,0,0,0,0,0,0,55.7511111111111,16.6437612554937,8.62819774945915,196695.860465116,64.9651162790698
2019-03-16,"Ibaragi",19482328,7086,7.3,1,0,0,0,0,0,0,0,0,53.29,16.7850183562251,8.86587628542542,226538.697674419,82.3953488372093
2019-03-17,"Ibaragi",11586205,4563,6.16666666666667,0,0,0,0,0,0,0,0,0,38.0277777777778,16.2653257242505,8.4257355809274,134723.313953488,53.0581395348837
2019-03-18,"Ibaragi",8822029,3557,7.2,0,0,0,0,0,0,0,0,0,51.84,15.9927624468781,8.17667277194846,102581.73255814,41.3604651162791
2019-03-19,"Ibaragi",12087829,4551,11.6,0,0,0,0,0,0,0,0,0,134.56,16.3077096365739,8.42310226801664,140556.151162791,52.9186046511628
2019-03-20,"Ibaragi",18155318,6130,12.2666666666667,0,0,0,0,0,0,0,0,0,150.471111111111,16.714474078513,8.72095002893026,211108.348837209,71.2790697674419
2019-03-21,"Ibaragi",11026321,4502,15.5,1.5,0,0,0,0,0,0,0,0,240.25,16.2157957907136,8.41227702146668,128213.034883721,52.3488372093023
2019-03-22,"Ibaragi",16331801,5515,14.3666666666667,0,0,0,0,0,0,0,0,0,206.401111111111,16.6086247466792,8.6152269316876,189904.662790698,64.1279069767442
2019-03-23,"Ibaragi",18538186,6656,5.56666666666667,0,0,0,0,0,0,0,0,0,30.9877777777778,16.7353432708124,8.80327398250104,215560.302325581,77.3953488372093
2019-03-24,"Ibaragi",11131144,4521,5.73333333333333,0,0,0,0,0,0,0,0,0,32.8711111111111,16.2252575032347,8.41648848729461,129431.906976744,52.5697674418605
2019-03-25,"Ibaragi",10497026,3950,7.93333333333333,0,0,0,0,0,0,0,0,0,62.9377777777778,16.166602536913,8.28147085789517,122058.441860465,45.9302325581395
2019-03-26,"Ibaragi",12127529,4278,10.5666666666667,0,0,0,0,0,0,0,0,0,111.654444444444,16.3109885503582,8.36124088964235,141017.779069767,49.7441860465116
2019-03-27,"Ibaragi",13029797,4865,12.6666666666667,0,0,0,0,0,0,0,0,0,160.444444444444,16.3827493695476,8.4898219946201,151509.26744186,56.5697674418605
2019-03-28,"Ibaragi",12755052,4689,10.7666666666667,0,0,0,0,0,0,0,0,0,115.921111111111,16.3614379863824,8.45297461908959,148314.558139535,54.5232558139535
2019-03-29,"Ibaragi",17640323,6055,5.9,0,0,0,0,0,0,0,0,0,34.81,16.6856979190329,8.70863965598719,205120.034883721,70.4069767441861
2019-03-30,"Ibaragi",18231377,6507,7.03333333333333,7,0,0,0,0,0,0,0,0,49.4677777777778,16.7186546786349,8.78063379949498,211992.755813953,75.6627906976744
2019-03-31,"Ibaragi",11061667,4526,7.86666666666667,2.83333333333333,0,0,0,0,0,0,0,0,61.8844444444445,16.2189962660281,8.41759382619348,128624.034883721,52.6279069767442
2019-04-01,"Ibaragi",6498732,2677,7.66666666666667,2.33333333333333,0,0,0,0,0,0,0,0,58.7777777777778,15.6871176389128,7.89245204352035,75566.6511627907,31.1279069767442
2019-04-02,"Ibaragi",7721418,3125,6,0,0,0,0,0,0,0,0,0,36,15.8595085838906,8.0471895621705,89783.9302325581,36.3372093023256
2019-04-03,"Ibaragi",8528308,3643,5.76666666666667,0,0,0,0,0,0,0,0,0,33.2544444444444,15.9589015410583,8.20056279700856,99166.3720930233,42.3604651162791
2019-04-04,"Ibaragi",8214530,3516,9.23333333333333,0,0,0,0,0,0,0,0,0,85.2544444444444,15.9214150954005,8.16507925880507,95517.7906976744,40.8837209302326
2019-04-05,"Ibaragi",15102598,5248,13.8333333333333,0,0,0,0,0,0,0,0,0,191.361111111111,16.5303773399659,8.56560233062392,175611.604651163,61.0232558139535
2019-04-06,"Ibaragi",16401209,6110,14.5666666666667,0,0,0,0,0,0,0,0,0,212.187777777778,16.6128656095895,8.71768205216564,190711.73255814,71.046511627907
2019-04-07,"Ibaragi",10063052,4392,13.6666666666667,0,0,0,0,0,0,0,0,0,186.777777777778,16.1243810563472,8.38753998318937,117012.23255814,51.0697674418605
2019-04-08,"Ibaragi",7790599,3070,8.36666666666667,0.666666666666667,0,0,0,0,0,0,0,0,70.0011111111111,15.8684283083439,8.02943284058124,90588.3604651163,35.6976744186046
2019-04-09,"Ibaragi",7956901,3353,8.6,0,0,0,0,0,0,0,0,0,73.96,15.8895501604072,8.11761074646623,92522.1046511628,38.9883720930233
2019-04-10,"Ibaragi",8865569,3419,5.36666666666667,19.3333333333333,0,0,0,0,0,0,0,0,28.8011111111111,15.9976856804279,8.1371033896393,103088.011627907,39.7558139534884
2019-04-11,"Ibaragi",9746468,3676,8.43333333333333,5.83333333333333,0,0,0,0,0,0,0,0,71.1211111111111,16.0924155209331,8.20958048347558,113331.023255814,42.7441860465116
2019-04-12,"Ibaragi",15408046,5330,7.76666666666667,0,0,0,0,0,0,0,0,0,60.3211111111111,16.5504003984777,8.58110651715989,179163.325581395,61.9767441860465
2019-04-13,"Ibaragi",18444736,6537,10.3666666666667,0,0,0,0,0,0,0,0,0,107.467777777778,16.7302895760886,8.78523362361273,214473.674418605,76.0116279069767
2019-04-14,"Ibaragi",9148630,3982,13.2,4.33333333333333,0,0,0,0,0,0,0,0,174.24,16.0291146992656,8.28953948462414,106379.418604651,46.3023255813954
2019-04-15,"Ibaragi",7062312,2768,14.9333333333333,13.8333333333333,0,0,0,0,0,0,0,0,223.004444444444,15.7702830346135,7.92588031673756,82119.9069767442,32.1860465116279
2019-04-16,"Ibaragi",8495243,3284,12.8666666666667,0,0,0,0,0,0,0,0,0,165.551111111111,15.9550169177409,8.09681747057232,98781.8953488372,38.1860465116279
2019-04-17,"Ibaragi",9873222,3831,13.7,0,0,0,0,0,0,0,0,0,187.69,16.1053368019075,8.25088114470065,114804.906976744,44.546511627907
2019-04-18,"Ibaragi",9314282,3506,15.2666666666667,0,0,0,0,0,0,0,0,0,233.071111111111,16.0470594790685,8.16223106548118,108305.604651163,40.7674418604651
2019-04-19,"Ibaragi",17211605,5774,15.6,0.333333333333333,0,0,0,0,0,0,0,0,243.36,16.661094423572,8.66112036022288,200134.941860465,67.1395348837209
2019-04-20,"Ibaragi",17227330,6498,11.6666666666667,0,0,0,0,0,0,0,0,0,136.111111111111,16.6620076342211,8.77924971622905,200317.790697674,75.5581395348837
2019-04-21,"Ibaragi",9796334,4165,13.6666666666667,0.166666666666667,0,0,0,0,0,0,0,0,186.777777777778,16.0975187920222,8.33447155460094,113910.860465116,48.4302325581395
2019-04-22,"Ibaragi",8286688,3030,16.5666666666667,0,0,0,0,0,0,0,0,0,274.454444444444,15.9301609297921,8.01631789850341,96356.8372093023,35.2325581395349
2019-04-23,"Ibaragi",8930704,3351,16.8,0,0,0,0,0,0,0,0,0,282.24,16.0050057851317,8.11701408773731,103845.395348837,38.9651162790698
2019-04-24,"Ibaragi",9967125,3747,18.3,1.66666666666667,0,0,0,0,0,0,0,0,334.89,16.1148027352575,8.22871079879369,115896.802325581,43.5697674418605
2019-04-25,"Ibaragi",10522813,4022,18.7333333333333,2.83333333333333,0,0,0,0,0,0,0,0,350.937777777778,16.1690561249673,8.2995345703326,122358.290697674,46.7674418604651
2019-04-26,"Ibaragi",17225944,5660,9.73333333333333,1.16666666666667,0,0,0,0,0,0,0,0,94.7377777777778,16.6619271774262,8.64117917119723,200301.674418605,65.8139534883721
2019-04-27,"Ibaragi",16679033,6157,8.06666666666667,13,0,0,0,0,0,0,0,0,65.0711111111111,16.6296629795932,8.72534492491121,193942.244186047,71.5930232558139
2019-04-28,"Ibaragi",16526059,6286,10.4333333333333,0,0,0,0,0,0,0,0,0,108.854444444444,16.6204490263688,8.74608021735751,192163.476744186,73.0930232558139
2019-04-29,"Ibaragi",15118965,5764,13.7333333333333,0.166666666666667,0,0,0,0,0,0,0,0,188.604444444444,16.5314604739917,8.65938695711941,175801.918604651,67.0232558139535
2019-04-30,"Ibaragi",14400469,5635,14.4333333333333,15.3333333333333,0,0,0,0,0,0,0,0,208.321111111111,16.4827713334603,8.63675242647388,167447.313953488,65.5232558139535
2019-05-01,"Ibaragi",15665800,6056,16.8333333333333,19.5,0,0,0,0,0,0,0,0,283.361111111111,16.5669905503271,8.70880479511728,182160.465116279,70.4186046511628
2019-05-02,"Ibaragi",16961649,6625,16.8,0.833333333333333,0,0,0,0,0,0,0,0,282.24,16.6464654123752,8.79860565085442,197228.476744186,77.0348837209302
2019-05-03,"Ibaragi",17970937,6840,16.5333333333333,0,0,0,0,0,0,0,0,0,273.351111111111,16.70426639986,8.8305430106166,208964.38372093,79.5348837209302
2019-05-04,"Ibaragi",18044428,6874,16.5666666666667,0,0,0,0,0,0,0,0,0,274.454444444444,16.7083474970252,8.83550145740978,209818.930232558,79.9302325581395
2019-05-05,"Ibaragi",15668173,6334,17.7,0,0,0,0,0,0,0,0,0,313.29,16.5671420153204,8.75368722709858,182188.058139535,73.6511627906977
2019-05-06,"Ibaragi",8137076,3392,18.3333333333333,0,0,0,0,0,0,0,0,0,336.111111111111,15.9119414596868,8.12917499691179,94617.1627906977,39.4418604651163
2019-05-07,"Ibaragi",5427472,2298,13,0.333333333333333,0,0,0,0,0,0,0,0,169,15.5069840218083,7.7397944584087,63110.1395348837,26.7209302325581
2019-05-08,"Ibaragi",7338848,3118,15.2,0,0,0,0,0,0,0,0,0,231.04,15.8086924400442,8.04494704961772,85335.4418604651,36.2558139534884
2019-05-09,"Ibaragi",7727161,3115,17.8666666666667,0,0,0,0,0,0,0,0,0,319.217777777778,15.8602520827282,8.04398443122155,89850.7093023256,36.2209302325581
2019-05-10,"Ibaragi",12748887,4465,18.6333333333333,0,0,0,0,0,0,0,0,0,347.201111111111,16.3609545316407,8.4040244933106,148242.872093023,51.9186046511628
